username,numPosts,numFollowers,numFollowing
stockystock,700,31,93
nygiants11,702,14,57
kilkha,1523,25,38
Thetits,335,17,61
yomi,281,6,68
NY_Trader,946,45,47
appaTrader,367,22,40
choptankriver,47,6,80
Pwrtmpo,771,12,68
HumbleTrader2015,684,23,10
NYCTJ7,170,8,9
englishkaren,1291,36,61
washpa2,2402,21,8
darren1456,163,14,4
plasticpaddy,258,14,72
StockInterceptor,176,33,22
Gr8ful,441,11,30
DTraderX,688,17,15
LynnHoggan,360,50,54
Investfaithfully,272,9,70
Poland,557,7,13
swamiluv,570,10,20
HaydenW,52,18,136
Distrigonzalez,161,7,2
krisw,1757,7,60
Roonster,413,6,0
UW_Husky,184,16,20
giannis5566,690,40,52
Jacobwaks,87,6,9
mackdaddy,960,14,1
TraderGermany,690,23,6
themoneysquare,391,24,64
MechanicalEngr,607,16,7
upanwar,500,8,112
shooks99,37,13,26
mathari,1222,15,2
nmreich1,1500,23,21
CoderBlix,743,9,32
thatguy157,334,23,107
tmilios,202,7,34
darotweiler,7281,78,43
PostiveTrading,1392,27,12
eunduk,382,22,0
Adriangauci,398,14,16
MillerTime31,2496,32,62
TonyF,438,24,46
Tim_McClure,54,27,56
rrmarketgauge,80,5,18
adgower,324,56,79
tjm1,1432,23,65
BroncosSD,874,13,4
BullBearPigWolf,830,24,86
oubaii,382,7,80
bigdon100,5,7,68
TrawwTrades,38,16,2
GregGuy,507,21,2
traderoni,395,15,22
growthequity,711,14,0
Jameswess,1198,17,6
Fidelio,318,10,12
Daytradewmt,36,38,94
kimmkatt,10,17,154
Bullbearings,10,37,19
islandbwoy,1184,20,50
garci1jd,30,79,505
BreakOutArtist,148,28,62
EastTexas,1292,21,64
PG76116,95,20,34
ShaggyEleven,686,27,6
Trying2try,81,5,1
DarthTrader78,130,5,5
FEDYellen,2177,31,0
jscrick,16,8,88
datrader,237,11,59
TrendProphet,196,18,4
reverend_BEAR,2568,47,167
Jacob29,212,8,5
FibonacciSQNC,1149,36,13
perrystevenm,941,16,77
thaddeus47,6,6,4
ardes,184,6,19
searchlight,1113,15,29
chivotrader,142,39,27
MomentumTrader2120,279,12,13
Rickroic,11,44,94
EviICorporations,12,11,6
jamboyd,34,8,113
jablanco11,582,5,10
KAREZMA,51,9,120
EarningsPal,251,38,62
StockWizzGuy,710,8,60
safility,5,11,6
ttwojcik,180,6,18
patk007,190,5,10
ferri,57,29,50
Josega_Martin,293,13,36
rick_shortie,175,6,65
Kpax4OSU,1211,12,39
VolatilityTrader10,45,7,52
stockbender,157,5,2
OracleofCO,1012,29,61
EpicDayTrading,172,24,123
joebeattie,19,6,14
walts,517,39,60
philhaslett,83,50,24
shaibusiness,551,8,61
JonesTwit,98,6,12
Stridetrades,598,19,61
Gero,13,24,3
ItaloSilva92,36,5,9
allylovesherparents,367,9,80
ihavebigbulls,464,8,66
iVest7,1638,27,44
Sales2,953,6,7
skontch1,243,21,16
puthyteng,1071,10,1
RCaptain,870,6,7
LotSealTrading_com,135,11,0
ERICSTOCKING,141,6,10
vanman69,186,5,24
TraderWannabe,35,5,46
Trader_Afrique,420,23,21
TradeBullBear,3659,26,137
mikesmith2763,1505,32,15
hyxos,11,16,21
longdaytrader1,1875,33,74
FundedDayTrader,138,9,101
naturalgasfundamentals,12,18,0
jl1309,254,8,7
ChartForTheWin,822,18,5
Itsjoeco,6,8,1
MatOracle,406,16,67
TSOGR,396,32,72
tiesto,975,9,66
Real_StockTwit,49,6,60
Swingtrade183,188,10,3
EWMInteractive,244,14,55
KCDuValle,200,7,10
true2X,66,22,103
ZabPhoton,284,15,76
bitcoin_tweet,28,5,1
Trentkelp,502,16,204
TWEETss,72,10,51
applefan,576,6,13
hiltoniii,672,11,61
Swallowedhook,134,17,65
nyt,1254,12,15
moultontyler,6,15,3
RosesWilted,1069,20,12
hoogle,71,5,13
monaghanbj,453,12,68
Taurus_Trader,38,13,54
calebwalker,10,26,59
texaspete,853,17,0
FollowMarketTrend,15,13,41
bro1987,1448,37,71
derek2534,51,11,5
aticdedo,619,5,0
nb2,2282,15,6
NexgenJeremy,162,26,2
Banton1906,427,15,48
TradingJones,3217,47,85
TSXTrader,12,22,28
jonathanflorida,166,36,36
nolimitsdude,12,11,33
justaboutwipedout,758,12,50
pcptrade,418,12,5
AgonResearch,82,8,74
PhantomTrader,517,17,5
Compupix,194,10,11
JustMyLuck,2615,13,23
Fake_Buffett,826,5,60
paracho,766,45,110
riskon4life,36,6,0
CelestaFinance,11,9,11
victoriavaneyk,163,30,153
BowTieTrader,74,5,70
commonsensegenius,1628,28,11
rjr0606,45,13,61
ccstorey,7,5,8
Shakezilla,518,21,52
Renegade_Trade,318,13,29
lankyskanky100,121,9,46
lucafx,58,5,0
GrnBull,7,5,21
c3nx6,439,15,60
getslickdeal,559,15,74
algosurfer,475,18,20
Bitcoins,5,6,56
Chris_the_Bull,391,24,66
GiantGrunion,782,18,23
ImStillTheDude,33,10,12
JCMinvestments,147,21,0
popme,664,28,49
BIGDADDY54,632,5,5
profilevisions,28,7,58
seanwawrzyniec,564,16,87
UnicornBay,911,65,388
gettmoney,394,6,1
mrmizzou,1390,15,4
JackJohnson,1307,40,20
AAA47,712,6,4
Kmak,361,27,12
GoCats,1638,13,1
Rockdogj19,227,13,7
Acropolis,461,21,9
Tracour,169,21,67
15minoffame,814,29,16
Drzuess1,460,5,6
ImHereToMakeMoney,367,27,145
OptionsTrading,1545,41,68
zengwilliam,187,7,36
mo_money2015,975,8,63
Shofner,669,8,14
OptimusLime,508,6,4
clt_Investor,958,5,7
MissBingo,789,26,17
aberlowi,949,10,8
imarcelo,47,23,93
NEUFIN,165,5,10
qwertyTrader,631,23,31
Caveman3,173,7,65
KDKFund,232,16,13
G_Ho,394,11,32
pavanjain,30,10,88
SatoriTA,356,13,8
stoxxx,105,9,10
invesders,82,7,1
Continue2020,128,5,33
TheQuickFlipKid,660,6,22
stephen36,947,19,64
Moj0,1307,7,68
JoinTheNRA,36,5,59
P_Mac,287,12,46
MalikTheMarkets,7,25,10
ernitin14,2024,60,117
ChakuLalaLand,900,6,1
Billionaireportfolio,15,8,0
FXLORDS,64,15,26
TradingVega,32,10,6
Trader_V1point0,1388,14,11
dawarravi,43,6,41
cmegroup423,218,10,63
SwingTr,1080,14,64
ZacksFollower,248,11,75
RamezHammouda,458,11,16
zvx1232003,591,11,61
Johnny_Greenjeans,388,9,61
AIRFOREXONE,10,6,76
goprules,2844,36,0
InvestieComp,204,58,60
redddz,5,7,44
mrbiotechstock,32,7,2
sb900,535,11,69
jefmeister,594,9,77
invest4x,12,14,60
TradeCraft,248,7,0
THEGREATDAN,101,8,25
kiezklaus,348,18,34
JohniFx,6,13,53
ghhgghhg,954,27,6
krimhumhrim,1033,11,2
gasaholic,646,13,34
Wookie,174,8,96
Ride2Abide,310,12,62
fxseekin,46,26,4
Kevinj,249,18,5
billythart,500,9,2
Zircon212,1101,18,0
brucealan,101,17,4
DaileyGrind,625,64,38
Batgaspro,1278,50,18
CatM,191,35,141
ftsedaytrader,41,91,3
bodorfx,16,12,36
TradeIdeas_Scot,8,27,13
theoptionplayer,70,17,49
Jabalaba88,125,5,20
silverlots,236,8,33
MarketZoomers,156,18,2
bayparkway,11,10,23
jet813,20,24,77
santoshdts,26,13,75
jason54915,131,20,38
mattcrook,750,7,65
lrako,23,27,5
odeno,13,11,17
Tovarysh,564,12,5
Finances,946,25,4
FlexibleTrader,62,7,6
jamalski,459,17,0
Buyside,1440,66,89
InteractiveScalper,458,23,12
GordonGekko007,465,8,63
delta_financials,6,24,3
WaveTrading_Int,58,13,3
harleyrivers,141,16,48
MIKEMTZ,199,23,105
momentouscap,131,36,102
Jonathan_a,489,11,29
StocksThatMove,32,8,0
StockThoughts,17,11,92
mookieb4,329,7,33
texasboyjack,102,5,33
CTYRTZL,327,5,69
CalculatedEntry,175,23,24
SidneyFife,1136,45,181
BumbleSpoon,45,17,34
HikingEveryChance,539,30,45
stockgreens,656,12,23
Queeneviktoria,18,5,63
fshabani,613,18,52
betterlucky,3189,15,72
Jamesdad,706,18,25
dneil,371,5,0
cstaples1953,1077,13,85
HoneyBajr,2081,29,11
Blackdesert,589,10,6
Doctrader77,193,10,15
jj676767,182,5,7
JamesMmMmmGood,201,11,93
ejdoura,1431,11,6
Jigoro,5271,26,9
GasWiz1,122,13,63
sweetplatform,5078,26,0
secrettrader00,182,5,6
solarguru621,1498,25,11
paden,297,5,62
jonathanjossen,251,7,6
finhedge14,6081,75,61
tradingpulse,663,27,69
LordStanleyTrader,939,9,3
pasco27one,387,10,18
tygros,651,8,5
bassbull,2488,7,64
javic,961,8,63
gurdjieff1976,2041,14,16
Vij,156,5,73
NewbPro,278,9,12
robnoxious,260,7,17
Lordhvizdak,255,11,15
blackjacksouth,309,5,60
WV_errs,251,16,33
demalig,7,7,57
CallaLilly101,334,25,163
KuronoTrader,1908,21,26
justagirl,342,9,12
linuxabuser,743,8,50
Dumani,906,14,34
WTAnalyst,2852,36,13
JJman_28,1268,12,58
Mike786,904,19,41
loot,53,5,22
BlueOceanInvest,526,19,19
RealPam,73,6,25
clayelliot,103,13,30
SalokcinX,265,8,37
rayinla,1886,51,66
zman4848,89,5,65
AlexSui,665,10,28
Sholstein,202,19,47
kwat01021,106,12,33
linmoo,251,5,14
Stanspicks,1325,33,26
GrantGurtin,6,20,8
LTZROCKS,165,8,124
groundswell,252,11,49
SultanVolt,1486,16,77
vegastony,912,8,61
TraderTN,449,8,7
InfinityTrades,6,6,21
hedgefundanalyst,545,21,62
Wdyr,205,13,104
BillCoins,17,10,90
buc,341,10,3
Larry8,58,5,81
Yonaz1,58,22,122
Prudent_Investor,100,14,60
aint_got_time,267,9,85
koreaninvestor,66,27,23
HillsideTrading,462,27,4
rtpstocks,1499,42,89
BullCharge,280,6,10
milky_way0,855,7,67
Locks4Stocks,1675,16,48
jxl269,328,7,61
B22,57,6,35
smithclayton,200,8,67
baggyd19,1408,10,74
stock2crazy,258,14,2
Achillez2323,1282,19,61
CreamInvestments,436,32,126
vyvy,10,11,37
Ipassgaz,432,5,61
Mabusinc,688,11,61
zshanlon,291,8,19
TeufelHunden,482,9,12
DipPutBuyer,636,23,28
irelandstrading,32,20,95
st100,101,5,67
achalasia,91,9,1
sd_stock_hunter,307,12,16
MisterDude,261,5,69
kdailey,560,10,32
robknoll,143,5,0
Maverick18,155,6,5
landcruiser,493,5,7
jdg8119,63,17,61
spoiledmonk,46,6,44
fxscotland,142,10,25
LesGrossman,338,5,6
Enra,232,7,36
humblestocks,237,7,89
Mfreindlich10,444,29,55
AngryVet,958,8,14
mentholatum,441,9,5
pisciotta,21,20,21
DesertTrader,51,9,9
TradingOnVolume,214,5,4
WSman,3879,86,25
KING88,1240,30,24
BigGonads,560,19,0
Lewis_the_baller,729,35,76
theRandomTrader,643,22,19
djmark0770,25,6,17
jonathanchui,1915,14,0
Totaport,604,8,60
danishere,250,5,0
andrewtsai,170,7,7
MaryY,367,7,7
baltimoretrader,204,21,144
Devanish,207,7,30
BobEpine,183,15,39
joshwalker,34,5,65
theblacksburgwhale,19,28,6
chrisc95112,85,12,11
equitymaven,29,59,47
HighVol,359,14,28
bipolarbull,1514,29,73
olidobbs,585,25,78
Milf,41,6,12
BillClinton,537,8,61
OnlySallysSell,3941,70,107
MarketAce,458,17,6
jpmsd1111,352,5,6
gabedenon,83,7,14
susiehk,143,9,39
allin86,9087,17,22
BlackMagic1,1006,21,48
dramu28,33,5,16
optionsu,69,69,339
thomasrogers,598,11,79
trader2000,1838,29,13
taraprofitt,610,20,1
bubba22,467,20,29
MergerPie,274,8,53
Whitej1,386,5,64
NYCJack,31,14,3
xtjoeytx,286,8,38
mikeyflip,1380,25,78
NEETrade,66,7,27
voodooqueen,135,6,59
Fantomas,935,20,61
GPrime,577,11,13
Trade_with_D_BEST,42,8,0
chrissd,98,8,9
garylambiase,681,22,7
motoxer81,12,8,63
BigFatJuicySteak,656,11,11
MrGecko,289,24,84
Chad_Trader,5,32,58
Scott_biotech,268,17,0
Bullparade,410,5,72
lynnyanim,27,20,18
merrittblack,13,5,146
RoryFH,964,21,13
MateoMontague,419,14,2
nothing,82,37,89
RYDERKITTLE,270,19,23
Tarshatha,95,11,99
donald416,332,6,59
agaievoi,10,7,86
DRM409,20,18,50
rye112,509,7,1
Shemitah,784,29,59
OhioGuy,216,5,12
TylurDurdin,73,14,105
longlife,32,8,104
xSkyKingx,718,5,60
studyrightside,255,23,26
DarthBonner,233,15,27
Part_Time,561,6,23
NewsCap,22,5,12
ybockyhc,16,10,7
Stockmonkeymom,8,13,17
Mad_Monkey,97,7,15
Deepali,43,22,74
ShortThisNow,112,5,1
getitright33,655,8,1
alexanderkuznetsov,777,22,11
D0661E750,323,8,33
splendificent,2042,28,3
Valuentum,114,21,27
aawwwwwweee,6,10,0
Bav111,1622,59,8
West_Odell,349,48,0
MrMikeL,92,12,43
JTrade82,92,6,7
binaryoptionsreports,22,15,17
Niksurfs,136,7,17
jedimarkus77,126,20,102
LJPRtrader,415,60,186
sonny55,13,19,17
mikeg999,283,8,7
b__zimm,459,25,72
Krogan,115,5,10
bolsaydivisas,102,19,5
WhackaMole,1173,32,1
quintin,1905,16,70
WallStreetTwit,907,17,4
calamari,1069,16,19
joefishman,188,62,116
richard9f,203,9,30
denisdjdss,24,17,40
danbotti,56,8,9
evansbush,649,24,16
manbearpig,31,7,11
ECONgeek947,84,11,14
Stock_Wizard2015,60,5,27
craigcampbell,43,20,40
mazinaw,903,25,18
BoomerangThree,91,6,9
NASDBULL,310,12,13
BGCTrader,581,11,60
TimCGriffith,423,12,9
ArjunRohan,265,17,63
BrackAttack,759,14,12
ExpertosenInversion,511,10,71
petkouzunski,253,6,2
Augusto,443,25,104
drpenfly1,143,5,0
voltron674,26,6,13
CaimanValores,64,13,7
319,24,10,7
stockcanvas,86,19,75
ihatemoney,552,7,11
scotthapak,292,20,59
Forex_Target,14,10,108
saulgoodman12345,92,6,60
richardson1952,594,19,27
Jamar100,72,8,73
A5H,148,5,1
Biloselhi,8,7,4
Socaljagg,1155,33,59
fei,13,6,19
cgsolitario,13,15,101
hui,10,8,29
Slicyman,19,41,1
BlackHolesBlackScholes,2387,22,1
stevchal,892,11,55
fahklempt,57,15,42
Nomad505,1470,10,39
Tradefast123,160,7,0
SuperNovaTrades,5,13,0
weekend,323,7,9
unemployedtrader,374,7,6
johnrileycfa,73,27,144
KEVINtheBULL,471,16,15
AntonioTato,409,14,11
billbixby1889,575,15,0
Otje,570,8,8
StockJive,88,5,3
fxstnt,1118,10,7
rudyallan,511,14,53
Hayitsdavey,83,24,37
Agent8,387,12,7
Fxchartist,16,20,18
iGotThePower1000,77,5,5
abnj,309,29,1
traderchi,466,32,9
HillBillie,441,8,74
jimmyboy,4546,18,5
EmeraldTowerSecurities,1130,77,97
nietzsche_keen,112,6,21
marketchameleon,115,8,35
tradersblock,5,11,21
CapitalOverlook,171,26,25
DwightKSchrute,485,7,66
Polosport,704,6,5
ETF_FAN,219,8,21
brooklynbody,1019,14,3
danhoeg,934,32,133
HPCapital,476,15,68
quangfl,1015,17,9
Dutchtrader01,1677,27,57
bms_nyc,138,9,6
FinTrader07,31,9,11
theodore231,487,11,63
Johnin2000,265,6,5
SuckerPunch,557,15,6
JackKu,1544,42,10
jjkingsbury,37,6,10
Countthecards,669,12,2
dero,864,10,22
mrzeee,267,7,20
SKYTRADERENT,98,17,38
ArchAngelCapital,233,17,16
jrad,1105,15,19
Pridon,2906,27,17
FundamentalTrends,107,36,44
SteveeSmith,1073,25,27
JimRogers,6,34,0
daytrader305,83,9,8
malako79,594,5,2
CVS,13,53,69
gm0ney,190,15,26
dojidude,25,5,56
JSand,953,8,23
duke0777,102,66,92
SpiderMonkey,239,19,0
trickadanickada,5,6,19
dragonindexinvestor,273,9,0
BrantleyFoster,841,20,27
bexhillcapital,445,9,15
ibtaforex,69,10,5
bigrich1912,30,5,125
Rickz,178,9,16
idj,806,19,12
aaplallday,755,21,51
p2brams,333,7,15
karolad,3143,19,3
Livak,40,5,13
ShaleIntelligence,22,28,51
YaoMINH,537,7,1
DiegoAleEsco,7,6,8
WestpineCapital,12,7,4
thdavies52,437,5,17
jstonekc,35,9,6
SilverMoney,1581,30,23
Sky_Trader,25,7,11
S0methingS1lly,2227,27,22
jly004,634,25,34
Roninwa,1183,11,16
polarizing,237,23,2
continental_fx,10,14,10
seanbmcnulty,11,24,27
parstrader,15,25,9
BioMedic,671,14,4
FollowTheQuietMoney,138,43,94
GolfGuy,464,15,57
gcu,22,28,7
montyburns94,75,8,60
Goldenleaf,1243,14,69
Q_Element,26,27,43
nickuva1,106,12,77
jimmyjoe,149,7,30
VikingTrader14,40,8,26
JayEast,144,10,7
Ratatat,92,21,90
Solidrocketfuel,131,9,11
Eckstreme,8,7,4
dennyray,722,8,47
deehydration,95,10,108
Toroverde,5,6,17
meslek,1317,8,7
retirementplanningzone,41,29,51
Planetfuzz,364,13,11
onlyrentstocks,240,6,0
penevfx,16,9,24
stockwolfyee,561,69,14
rdecaire,68,17,5
BlazingStraddles,363,22,25
NL711,193,13,26
IWantMyShirtBack,834,14,24
Macinbag,124,14,6
quchi,18,13,76
Kurtarius,326,34,83
SandyEggoJake,20,14,1
vangogh,27,5,6
Schultze,340,23,27
sympick,99,10,0
NatanSl,260,14,1
stok_oracle,172,11,11
KIG,94,6,19
billda,45,32,44
CampSurfer,221,20,45
jefferylhenry,6,23,0
hoodust,577,12,25
sbmiller5,6,10,14
jayhawkjockdoc,5,8,14
Hoyasparanoia,164,7,21
Mr_Gwisai,350,41,85
miamiheatfan74,587,14,64
petero2,782,23,101
drrobcornell,16,8,47
ConservativeInvestors,133,7,5
Shrike,193,10,2
milobug,766,14,7
Stocktradersroom,663,35,14
yordy16,1815,37,36
greenptmgmt,7,26,83
riv021,788,10,19
Salento12,1052,12,11
EdsEmerald,25,9,43
GroMo,3265,25,23
KellySeesItAll,71,19,0
kevinzhang,2364,8,12
rodeoRyder,99,8,14
R5Capital,59,37,143
TonyNNguyen,242,8,21
Pvrins,148,7,1
MrPink,175,8,7
Power13,351,5,28
timebender,956,9,18
traderfractal,13,43,20
Kevsp2001,5903,32,43
stockpicks19,451,29,27
screentradingfutures,20,58,104
DrunkenMonkey,4043,31,52
scottyboy1,674,21,11
maniak,483,15,67
trade74,109,16,44
trenz,864,19,0
pageplant,1596,7,2
pierreg428,204,5,33
dannymcdonald,1117,24,110
210TANK,803,18,122
Bugzzie75,346,12,24
HighRiskHighYield,967,29,4
Carthoris,703,24,100
marketbull7664,3931,32,5
commoditiesGuy1,1330,19,11
StephenPKendal,76,19,59
alaw35,384,44,237
Thinking101,393,5,4
khanhnguyen,350,8,71
Brandydog11,2577,7,11
robshem2,4829,19,12
dreamhoser,156,7,10
abdul_mcgee,142,16,12
surfstyle,658,7,1
obdurately,2020,10,1
itmost,2322,33,2
trader5533,485,6,3
LongJohns,53,20,180
BreakoutTheory,158,20,9
BenzNY,131,19,176
kguy,1388,9,0
StockZombie74,133,8,13
Hodges41,225,6,14
dbeaudry65,604,25,182
skink22,371,13,49
johnephins,469,14,74
recervan,1046,29,78
zachattack,293,8,6
SurfingKook,1616,13,65
vegapunk,116,6,58
MomentumTrade,377,9,59
carnivalshroud,5,5,29
tpstocks,281,11,4
azyzz,14,7,8
AlphaVL,239,46,18
mcfrick,10,11,10
Goldstar2015,531,13,0
Mickey72,175,7,19
vpehar,19,8,57
alphahuntercap,16,9,20
6979,183,34,0
RealTimeTrades,9,11,4
Vegastrader2011,982,23,31
Bigmoneyguy,952,27,5
BrandonY,94,5,7
RegretNothing,438,9,1
attila,59,13,17
ElBandolero,436,15,57
domm550,238,8,17
svt1159,428,15,28
jaycutler,1824,7,61
Colorado007,56,12,3
bearcountry,450,14,72
ponziunit,8,9,46
EaglesIII,475,14,8
skm,386,10,8
Banon93,305,11,24
quasidb,32,21,51
MikeDedmonton,577,14,62
Caffeinsomniac,785,36,4
myBADmusic,49,5,14
teteka11,33,8,66
illmatic,144,16,83
ryankettering,102,7,9
AnsareSummers,9,11,17
fullmetalanalyst,70,10,40
BobTroia,8,16,16
ioannispl,33,5,18
dailyforexopportunities,178,15,7
onassis,340,8,105
xxbullrunxx,229,8,25
ggrail,113,5,62
girolamoaloe,100,16,153
tejindersingh,19,9,9
flakdinenno,20,22,50
Tradembark,17,19,42
50mahourlychart,498,8,5
tfried127,426,8,5
lcastanon100,6,9,16
coolcalmpav,11,6,10
infinit1,101,14,100
BoomTrades,232,11,91
ExceedingExpectations,1173,21,10
SiliconValleyKid,192,11,12
yankeerock101,20,5,17
VeritasNYC,3344,20,87
DoctorStock,264,46,27
BiotechisGodzilla,25,5,12
saidinesh2010,325,12,16
TomerLongChamp,98,14,29
Pappa_Bear,335,5,61
PLtrader,99,5,0
jbalish102,1109,16,104
rxtrom,1254,23,6
chrispd,315,5,22
Fish,241,9,12
felixfurnandez,68,6,10
chamberpotsalesman,1784,29,84
VOH20,823,14,1
GlendaleWhale,94,7,27
pbnoj,778,13,76
steelcahones17,1010,38,7
orion659,348,45,310
WallSheeit,332,5,9
papageorgio9,631,17,11
dctrader1,111,14,34
JBone,441,20,8
walkerstrat,345,37,54
Jac2502,107,6,9
HollywoodHardy,31,10,41
Jaybert,1413,11,59
dps2501,467,6,0
IX_Advisors,778,9,62
xifs,18,9,47
MarketsDaily,1300,6,60
Charles_FKA_Mcferret,2408,36,23
ipcinco,164,8,3
HedgePulse,30,16,75
VanTrader79,745,22,15
MayTepper,3041,22,62
Fenfenfeifei,430,5,5
dlodady,729,15,48
froz3nic3cr3am311,193,6,63
BMEX_,700,21,75
The_Money_Maker,159,6,0
Mateotime,303,5,75
lj_trades,10,5,8
aarondwarwick,1572,18,17
b2b2binc,133,12,35
CLacoursiere,237,19,60
BSW561,262,7,14
_BioBen_,2235,46,66
zipp536,300,5,4
dontrapp,790,6,1
SpeedMachine,251,11,6
iwork24,33,15,209
foleydvm,389,12,60
itspecialist24,42,6,112
jasbrod,678,11,78
zmai,927,7,74
CrapsKing,2008,22,22
supra2nv,651,10,0
yesimsteve,144,18,22
Nobody100,1383,24,63
SteveM59,107,12,39
ksbruno,5,9,1
Hammy,44,14,76
SaadZ,302,14,68
smrf6,207,7,66
djtrade77,68,15,117
bhy2k,472,9,14
NicholasG26,7,26,189
Bill_yon_Ayre,2100,24,78
cjc81,5,7,33
Mavericknos,259,5,10
Vdubs,138,7,19
wallstreetjam,4010,19,17
Helterskelter,415,6,11
stockhound33,32,12,47
cjj,1212,19,54
ebox0522,227,6,34
mitrado,755,9,2
jvs88,467,6,4
podfather,352,5,4
harry82singh,1548,14,17
HedgeFundStartup,17,10,60
cgatewood,942,23,92
Wallinex,127,21,49
jawdoc19,264,6,2
TucTownPablo,128,11,32
S_Pendulum,244,31,133
NYZ93,422,32,59
mallgi01,95,5,4
xavierrenda,244,10,44
eddiedinardo,363,15,81
whatdoiknw,357,14,56
eatmysh0rts,18,9,27
BMGang,645,19,36
burton123,609,8,18
kawi008,22,5,27
AngryB3ar,359,13,1
japex,212,7,7
Stockhold_Deez,65,7,24
RobotsFX,83287,21,0
MrMoney,1204,32,27
cmcassidy,1439,55,76
Pkumass,72,15,89
saccojustin24,160,19,70
wijsman67,1296,18,8
Hitthebidkrull,9,18,0
markt,91,9,3
steoli,38,11,77
Tradertalk,436,8,7
GrandBush678,40,5,20
TerranFirebat,7,13,5
piedrjoh,33,6,58
r3dnekk,683,15,15
SandManB,230,9,10
mgv1,22,13,144
Vawidro,946,13,59
Jackash,697,6,2
sbig,45,8,83
pmk1967,571,21,5
baozebub,1876,11,1
Bigbearshorty,733,11,60
csan6718,44,6,53
Zoccat,177,5,4
laydeegirl,10,5,5
Jtos32,355,10,14
MetaTrades,322,44,207
49erBull,407,19,63
Nissanfan,3221,27,75
sjuliani88,526,11,60
joshuastatton,69,12,4
CrypticCues,171,5,9
Star45,1008,19,4
stockshopper,50,7,75
fvalenciagr1,2052,17,10
canduoc2015,611,15,6
eitanl,1139,25,3
Ly7n,428,11,54
josefblue,367,9,2
khayyam5,103,5,59
kshaw,24,8,9
HighestVantage,64,9,26
GordonGekko01,133,14,2
anshelsag,44,6,2
Danaos123456,219,5,60
Nighttrade,995,8,1
melomal,678,17,30
AlessioLidozzi,52,1288,63
RiggedMarket,430,20,2
BlackSpawn,660,25,98
TonyWeisner,139,10,40
markeiy,623,12,129
wallstreetmaniac,1471,17,1
kaylieandseven,1082,14,0
pinguo77,464,10,22
rynotrader,11,29,53
chemtrader1,185,5,18
PharmDick,100,8,3
BradHewitt91,739,91,275
TMFrunAMuck,182,20,27
WallStHooligans,68,15,75
marlie,353,21,62
Blade_Trader,335,32,229
TMFKopp,32,5,0
Countercontrarian,318,13,14
derentan,8,20,25
shamaezaheer,90,10,63
mgazel,50,5,61
tradetiger,42,12,49
HeadinICloud,957,10,11
StockRank,13,58,637
Learndaily,427,6,50
baldeagle,381,25,20
bgcpartners,41,36,0
Lsigurd,18,58,4
stevieraehill,153,13,92
OArntzen,30,8,10
ysy,84,45,38
Jetjef007,342,14,20
GreenTech,548,7,65
xmcgraw,70,13,31
eraj,89,5,59
venturablvd,433,28,16
KamakuraCo,115,28,51
zetradr,92,30,38
zagorskib,254,8,16
nikkihutch,42,13,89
PipRelocator,231,47,75
tbomb65,32,9,90
Gianluca_Ferrari,143,31,39
jimmybensoussan,55,8,65
FlashPusher,12,5,10
ATYSBonds,365,140,52
amuhlou,37,12,2
GuruStockTweets,11,17,0
steven_newyork,19,15,16
ggreen17,330,21,10
strepper,174,16,5
Dibango,169,5,87
MarkyMark504,14,10,45
alex61761,150,13,65
zidanehedstrike,1318,31,52
KeepTradingThemPennies,114,8,53
wedoitallvegas,13,32,1
chubi07,76,5,16
benyamin,11,7,19
jvonbaker,9,12,5
9101,536,19,24
Kaceytrader1,20,6,58
bugs88,8,12,1
St_Sittinere,70,6,9
iKatrinaKaif,500,16,48
comexbackkid,63,5,1
oneismany,381,14,60
MIS_Investors,7,12,19
ttonca,152,11,1
Nictst,153,17,2
justintime,729,9,11
bunnynose,98,44,8
QevolveQ,7,22,27
onemillion2012,128,15,7
KarlMarx,192,9,28
kopetski7,6,18,70
RalphLucchese,131,9,67
UniqueValueSeeker,917,12,62
Abaco55,433,28,55
zworkman,33,7,1
Alphatrender2011,99,15,23
